material,Maxsorb
material_batch,Test
temperature,298
adsorbate,H2
date,12/09/2022 00:00
t_act,200
user,PI
lab,MADIREL
machine,Triflex
type,calorimetry
project,ACRONYM
iso_type,Isotherme
is_real,TRUE
pressure_unit,atm
pressure_mode,relative
loading_basis,mass
loading_unit,g
adsorbent_basis,mass
adsorbent_unit,g
data,
pressure,loading
1.335247666884422,0.0001450730989986645
1.780330222512563,0.0001861079297270437
2.225412778140703,0.0002209326956146261
2.670495333768844,0.0002499789814840424
3.115577889396985,0.0002758651667207055
3.560660445025126,0.0003013270904075998
4.005743000653267,0.000329097330325724
4.450825556281407,0.00036091071088627
4.895908111909548,0.0003961024755094116
5.340990667537689,0.0004336544833231406
5.786073223165829,0.000472548593455448
6.23115577879397,0.0005117666650343259
6.67623833442211,0.0005503208018900233
7.121320890050251,0.0005877640009844987
7.566403445678392,0.0006241160220542682
8.011486001306533,0.0006594119424143966
8.456568556934673,0.0006936868393799484
8.901651112562813,0.0007269757902659882
9.346733668190955,0.0007593138723875809
9.791816223819096,0.0007907361630597907
10.23689877944724,0.0008212777395976825
10.68198133507538,0.0008509736793163207
11.12706389070352,0.0008798590595307701
11.57214644633166,0.000907968957556095
12.0172290019598,0.0009353384507073603
12.46231155758794,0.0009620026162996305
12.90739411321608,0.0009879965316479701
13.35247666884422,0.001013355274067444
13.79755922447236,0.001038113920873117
14.2426417801005,0.001062307549380053
14.68772433572864,0.001085971236903316
15.13280689135678,0.001109140060757973
15.57788944698492,0.001131849098259087
16.02297200261307,0.001154133426721722
16.46805455824121,0.001176028123460944
16.91313711386935,0.001197568265791816
17.35821966949749,0.001218788931029405
17.80330222512563,0.001239725196488773
18.24838478075377,0.001260412139484986
18.69346733638191,0.001280884837333109
19.13854989201005,0.001301178367348206
19.58363244763819,0.001321327806845341
20.02871500326633,0.001341369000430986
20.47379755889447,0.001361342386353615
20.91888011452261,0.001381290104789432
21.36396267015076,0.001401254298689154
21.8090452257789,0.001421277111003497
22.25412778140704,0.00144140068468318
22.69921033703518,0.001461667162678918
23.14429289266332,0.001482118687941429
23.58937544829146,0.001502797403421429
24.0344580039196,0.001523745452069635
24.47954055954774,0.001545004976836764
24.92462311517588,0.001566618120673533
25.36970567080402,0.001588627026258332
25.81478822643216,0.001611060672467103
26.2598707820603,0.001633899654393363
26.70495333768844,0.001657113453706264
27.15003589331658,0.001680671552074959
27.59511844894472,0.001704543431168599
28.04020100457286,0.001728698572656337
28.485283560201,0.001753106458207325
28.93036611582914,0.001777736569490715
29.37544867145728,0.00180255838817566
29.82053122708543,0.001827541395931311
30.26561378271357,0.001852655074426821
30.71069633834171,0.001877868905331341
31.15577889396985,0.001903152370314025
31.60086144959799,0.001928474951044024
32.04594400522613,0.00195380612919049
32.49102656085427,0.001979115386422575
32.93610911648241,0.002004372204409433
33.38119167211055,0.002029546064820214
33.82627422773869,0.002054606449324071
34.27135678336683,0.002079522839590157
34.71643933899497,0.002104264717287623
35.16152189462311,0.002128801564085621
35.60660445025125,0.002153102861653304
36.05168700587939,0.002177138091659824
36.49676956150753,0.002200876735774333
36.94185211713567,0.002224288275665984
37.38693467276382,0.002247342193003928
37.83201722839196,0.002270007969457317
38.2770997840201,0.002292255086695304
38.72218233964824,0.002314053026387041
39.16726489527638,0.002335372719727293
39.61234745090452,0.002356213375596168
40.05743000653266,0.00237659992538646
40.5025125621608,0.002396558237544742
40.94759511778894,0.002416114180517586
41.39267767341708,0.002435293622751562
41.83776022904522,0.002454122432693245
42.28284278467336,0.002472626478789204
42.72792534030151,0.002490831629486013
43.17300789592965,0.002508763753230243
43.61809045155779,0.002526448718468466
44.06317300718593,0.002543912393647255
44.50825556281407,0.002561180647213181
44.95333811844221,0.002578279347612816
45.39842067407035,0.002595234363292731
45.84350322969849,0.002612071562699501
46.28858578532663,0.002628816814279695
46.73366834095477,0.002645495986479886
47.17875089658291,0.002662134947746647
47.62383345221105,0.002678759566526548
48.06891600783919,0.002695395711266162
48.51399856346734,0.002712069250412062
48.95908111909548,0.002728806052410819
49.40416367472362,0.002745631985709004
49.84924623035176,0.00276257291875319
50.2943287859799,0.002779654719989949
50.73941134160804,0.002796903257865854
51.18449389723618,0.002814344400827474
51.62957645286432,0.002832003374859885
52.07465900849246,0.002849886640405894
52.5197415641206,0.002867979365834338
52.96482411974874,0.00288626556921758
53.40990667537688,0.002904729268627982
53.85498923100502,0.002923354482137905
54.30007178663317,0.00294212522781971
54.74515434226131,0.00296102552374576
55.19023689788945,0.002980039387988414
55.63531945351759,0.002999150838620035
56.08040200914573,0.003018343893712984
56.52548456477387,0.003037602571339624
56.97056712040201,0.003056910889572315
57.41564967603015,0.003076252866483418
57.86073223165829,0.003095612520145296
58.30581478728643,0.00311497386863031
58.75089734291457,0.003134320930010822
59.19597989854271,0.003153637722359192
59.64106245417085,0.003172908263747782
60.086145009799,0.003192116572248956
60.53122756542714,0.003211246665935071
60.97631012105528,0.003230282562878493
61.42139267668342,0.00324920828115158
61.86647523231156,0.003268007838826695
62.3115577879397,0.0032866652539762
62.75664034356784,0.003305164544672456
63.20172289919598,0.003323489728987824
63.64680545482412,0.003341624824994666
64.09188801045227,0.003359554034804085
64.5369705660804,0.003377270338833147
64.98205312170855,0.003394779160753939
65.42713567733668,0.003412086869352265
65.87221823296483,0.00342919983341393
66.31730078859296,0.003446124421724738
66.76238334422111,0.003462867003070495
67.20746589984924,0.003479433946237005
67.65254845547739,0.003495831620010071
68.09763101110552,0.003512066393175498
68.54271356673367,0.003528144634519092
68.98779612236181,0.003544072712826657
69.43287867798995,0.003559856996883996
69.87796123361809,0.003575503855476914
70.32304378924623,0.003591019657391217
70.76812634487437,0.003606410771412709
71.21320890050251,0.003621683566327193
71.65829145613066,0.003636844410920476
72.10337401175879,0.00365189967397836
72.54845656738694,0.00366685572428665
72.99353912301507,0.003681718930631152
73.43862167864322,0.003696495661797668
73.88370423427135,0.003711192286572006
74.3287867898995,0.003725815173739967
74.77386934552764,0.003740370692087358
75.21895190115578,0.003754865210399982
75.66403445678392,0.003769305097463644
76.10911701241206,0.003783696722064148
76.5541995680402,0.003798046434244919
76.99928212366834,0.003812358901855986
77.44436467929648,0.003826635801082385
77.88944723492462,0.003840878499938908
78.33452979055276,0.003855088366440352
78.7796123461809,0.00386926676860151
79.22469490180904,0.003883415074437179
79.66977745743718,0.003897534651962153
80.11486001306533,0.003911626869191227
80.55994256869347,0.003925693094139197
81.00502512432161,0.003939734694820856
81.45010767994975,0.003953753039251
81.89519023557789,0.003967749495444424
82.34027279120603,0.003981725431415924
82.78535534683417,0.003995682215180294
83.23043790246231,0.004009621214752328
83.67552045809045,0.004023543798146823
84.12060301371859,0.004037451333378573
84.56568556934673,0.004051345188462374
85.01076812497487,0.004065226731413019
85.45585068060302,0.004079097330245304
85.90093323623115,0.004092958352974023
86.3460157918593,0.004106811167613974
86.79109834748743,0.004120657142179949
87.23618090311558,0.004134497644686745
87.68126345874371,0.004148334043149154
88.12634601437186,0.004162167705581975
88.57142856999999,0.004176
